Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"55598","2019-07-13 03:29:45","0","225","<machine-learning><python><pandas><data-science-model><dataframe>","1",""
"55605","2019-07-13 05:19:34","0","27","<reinforcement-learning><policy-gradients>","0",""
"55609","2019-07-13 08:32:56","0","22","<neural-network><deep-learning><activation-function><deep-network>","1",""
"55610","2019-07-13 08:46:55","0","83","<neural-network><deep-learning><gan><activation-function><softmax>","0",""
"55611","2019-07-13 09:14:18","2","50","<machine-learning><python><scikit-learn><recommender-system><k-nn>","1",""
"55613","2019-07-13 13:19:06","0","67","<neural-network><regression><gradient-descent><activation-function><parameter>","1",""
"55616","2019-07-13 14:58:06","1","39","<machine-learning><statistics>","1",""
"55618","2019-07-13 17:12:30","2","323","<nlp><pytorch><spacy><allennlp>","1",""
"55619","2019-07-13 17:40:07","0","43","<nlp><natural-language-process>","1",""
"55625","2019-07-13 22:18:30","0","36","<linear-regression><mse>","1",""
"46514","2019-03-02 10:05:54","1","1537","<machine-learning><data-mining><svm><logistic-regression><multiclass-classification>","1",""
"46515","2019-03-02 10:25:00","1","11","<lstm>","0","1"
"46518","2019-03-02 11:03:48","1","243","<machine-learning><logistic-regression><naive-bayes-classifier>","3",""
"46523","2019-03-02 13:28:37","2","2800","<deep-learning><tensorflow>","3",""
"46526","2019-03-02 14:06:33","1","18","<machine-learning><regression>","0",""
"55654","2019-07-14 19:00:57","0","180","<python><classification><scikit-learn><regression><decision-trees>","2","1"
"55656","2019-07-14 19:33:16","3","549","<linear-regression><gradient-descent><supervised-learning>","2","4"
"55657","2019-07-14 20:05:46","1","222","<pca><kernel>","1",""
"55659","2019-07-14 21:31:04","0","35","<python><deep-learning><tensorflow><cnn>","0",""
"55663","2019-07-15 01:11:00","0","21","<feature-engineering><feature-construction><features>","0",""
"55664","2019-07-15 01:53:50","2","79","<machine-learning><neural-network><deep-learning><cost-function>","2",""
"55665","2019-07-15 02:35:45","0","13","<automatic-summarization>","0",""
"55668","2019-07-15 04:58:28","0","48","<word-embeddings><pytorch><machine-translation>","0",""
"55669","2019-07-15 05:07:57","0","33","<machine-learning><regression><random-forest><xgboost><bias>","0",""
"55670","2019-07-15 05:16:06","1","205","<machine-learning><feature-selection><categorical-data>","1",""
"55671","2019-07-15 05:21:43","0","41","<data-mining><bigdata><data-cleaning><aggregation>","0",""
"55672","2019-07-15 05:26:11","0","150","<machine-learning><supervised-learning>","1","1"
"55675","2019-07-15 06:53:52","2","84","<neural-network><deep-learning><cnn><recurrent-neural-net>","1","3"
"55676","2019-07-15 07:42:18","0","17","<machine-learning><algorithms>","0",""
"55677","2019-07-15 07:55:47","1","2241","<deep-learning><keras><cnn><convnet>","0",""
"55680","2019-07-15 09:24:53","0","36","<neural-network><classification>","1",""
"55681","2019-07-15 09:28:54","0","82","<machine-learning><python><feature-engineering><dimensionality-reduction><scipy>","0",""
"55860","2019-07-17 19:36:40","1","57","<beginner>","1","2"
"55862","2019-07-17 20:17:56","0","14","<decision-trees>","1",""
"55867","2019-07-17 21:24:42","0","13","<machine-learning><r><association-rules>","0",""
"55868","2019-07-17 21:30:52","0","9","<python><neural-network><tensorflow><predictive-modeling>","0","1"
"55869","2019-07-17 21:51:57","1","36","<scikit-learn><random-forest>","0",""
"55870","2019-07-17 22:28:44","0","25","<linear-regression>","0",""
"55873","2019-07-17 23:17:44","0","13","<deep-learning><dataset><class-imbalance>","0",""
"55874","2019-07-17 23:28:54","0","15","<deep-learning><autoencoder>","0",""
"55876","2019-07-17 23:40:17","2","42","<machine-learning><nlp><data-mining><text-mining><natural-language-process>","0",""
"55877","2019-07-17 23:57:25","0","39","<beginner><missing-data><definitions>","1",""
"55879","2019-07-18 00:31:19","2","80","<data-cleaning><csv>","2",""
"55882","2019-07-18 04:14:23","0","10","<data-analysis>","0",""
"55884","2019-07-18 05:13:15","0","14","<python><time-series><pandas><matplotlib><annotation>","0",""
"55886","2019-07-18 05:30:17","0","14","<machine-learning><aws><sagemaker>","0",""
"55887","2019-07-18 05:46:20","1","36","<machine-learning><deep-learning><tensorflow><data-science-model>","0","1"
"55888","2019-07-18 06:10:56","-1","68","<machine-learning><python><scala>","1",""
"55890","2019-07-18 06:17:31","0","54","<deep-learning><keras><object-detection>","0",""
"55892","2019-07-18 06:53:51","1","61","<nlp><machine-translation>","1",""
"55894","2019-07-18 07:23:45","0","14","<machine-learning><deep-learning><activation-function><perceptron>","0",""
"55896","2019-07-18 07:42:15","4","2768","<machine-learning><nlp><spacy>","1",""
"55897","2019-07-18 07:44:14","0","41","<machine-learning><time-series><linear-regression>","1",""
"55899","2019-07-18 08:00:57","0","52","<neural-network><keras><tensorflow><convolution><autoencoder>","0",""
"55900","2019-07-18 08:31:17","0","29","<time-series>","0",""
"55901","2019-07-18 08:34:46","4","585","<nlp><encoding><transformer><attention-mechanism>","0","1"
"55902","2019-07-18 08:36:01","4","3243","<machine-learning><python><classification><xgboost>","2",""
"55907","2019-07-18 09:21:08","3","711","<python><image-classification><pytorch>","1","1"
"55908","2019-07-18 09:26:20","0","15","<python><nlp><encoding><parallel><processing>","0",""
"55909","2019-07-18 09:31:10","0","73","<deep-learning>","2",""
"55916","2019-07-18 12:07:09","1","143","<python><pandas><dataframe><text>","1",""
"64298","2019-12-05 21:35:21","1","14","<tableau>","0",""
"64302","2019-12-05 22:37:13","11","283","<feature-scaling>","6","6"
"64304","2019-12-06 00:22:55","1","11","<efficiency>","0",""
"64305","2019-12-06 00:59:07","1","357","<python><xgboost><lime>","0",""
"64307","2019-12-06 02:02:43","0","25","<regression><data><correlation><data-analysis><excel>","0",""
"64309","2019-12-06 03:01:30","1","29","<python>","0",""
"64310","2019-12-06 03:01:57","0","67","<time-series><supervised-learning>","1","1"
"64312","2019-12-06 04:08:43","4","38","<dataset><deep-network>","1","2"
"64314","2019-12-06 06:02:30","1","526","<python><metric>","1",""
"64315","2019-12-06 06:07:37","0","37","<deep-learning><image-classification><computer-vision>","2",""
"51112","2019-04-29 13:11:33","1","419","<machine-learning><python><clustering><pandas><k-means>","0",""
"51115","2019-04-29 13:23:52","0","60","<tensorflow><finite-precision>","0",""
"51118","2019-04-29 13:49:04","0","854","<python><scikit-learn><feature-selection>","1",""
"51121","2019-04-29 14:35:30","0","28","<python><keras>","0",""
"51122","2019-04-29 14:46:52","2","353","<python><neural-network><tensorflow><lstm><dropout>","0",""
"51123","2019-04-29 15:15:42","3","2128","<machine-learning><python><neural-network><deep-learning><keras>","2",""
"51125","2019-04-29 16:05:56","0","144","<time-series>","1","1"
"51127","2019-04-29 16:49:20","2","69","<deep-learning><convnet><recurrent-neural-net>","1",""
"51131","2019-04-29 17:24:10","1","270","<neural-network><keras><time-series><lstm><recurrent-neural-net>","0",""
"51132","2019-04-29 17:48:04","2","140","<prediction><dimensionality-reduction><feature-scaling><pipelines>","1","0"
"51136","2019-04-29 20:18:39","1","797","<deep-learning><regression><lstm><deep-network>","3",""
"58706","2019-09-05 06:52:05","0","7","<machine-learning><deep-learning><computer-vision><gan><generative-models>","0",""
"58708","2019-09-05 07:31:54","0","403","<machine-learning><neural-network><classification><prediction><mlp>","2",""
"58709","2019-09-05 07:54:36","0","71","<machine-learning><python><scikit-learn><pandas><kaggle>","1",""
"58712","2019-09-05 08:46:32","0","90","<neural-network><time-series><svm><forecast><lightgbm>","1",""
"58713","2019-09-05 08:55:02","0","118","<python><optimization><genetic-algorithms>","2",""
"58714","2019-09-05 09:09:39","0","18","<bayesian><ab-test>","0",""
"58719","2019-09-05 09:40:05","0","310","<machine-learning><deep-learning><nlp><text-mining>","2",""
"58720","2019-09-05 09:58:11","2","375","<machine-learning><classification><scikit-learn><categorical-data><naive-bayes-classifier>","1","1"
"58722","2019-09-05 10:42:58","4","58","<machine-learning><time-series><lstm><recurrent-neural-net>","1",""
"58725","2019-09-05 12:40:22","1","57","<machine-learning><dataset><data><databases>","1",""
"58727","2019-09-05 13:20:42","0","11","<classification><text-mining><data-science-model>","0",""
"58728","2019-09-05 13:22:36","2","6495","<deep-learning><cnn><rnn>","1","2"
"58729","2019-09-05 13:49:33","0","45","<evaluation><class-imbalance><imbalanced-learn>","1","1"
"58731","2019-09-05 13:58:47","2","1208","<neural-network><deep-learning><tensorflow><training><loss-function>","2","1"
"58732","2019-09-05 14:05:25","1","14","<machine-learning><classification><supervised-learning>","1",""
"58735","2019-09-05 14:27:44","4","4265","<keras><tensorflow><class-imbalance>","2","1"
"58736","2019-09-05 14:56:23","1","39","<machine-learning><predictive-modeling><lightgbm>","1","1"
"58737","2019-09-05 15:04:22","1","125","<machine-learning><python><time-series>","1",""
"58742","2019-09-05 15:51:12","0","27","<python><classification><keras><time-series><lstm>","0",""
"58745","2019-09-05 16:41:49","0","284","<decision-trees>","3",""
"58749","2019-09-05 17:40:12","1","37","<python><deep-learning><keras><reinforcement-learning><q-learning>","0",""
"58753","2019-09-05 19:04:19","2","2178","<python><scikit-learn><logistic-regression>","1",""
"51526","2019-05-07 06:46:51","2","260","<reference-request><etl>","1",""
"51530","2019-05-07 06:59:20","0","62","<clustering><k-means><features>","1",""
"51532","2019-05-07 07:32:40","1","22","<machine-learning><neural-network><deep-learning><keras>","0","1"
"51536","2019-05-07 09:30:35","1","446","<python><tensorflow>","1",""
"51537","2019-05-07 09:57:53","0","74","<machine-learning><classification><clustering>","1",""
"51538","2019-05-07 10:34:39","4","503","<python><keras><cnn>","1","2"
"51542","2019-05-07 12:17:01","0","18","<deep-learning><numpy><plotting><matplotlib><ipython>","0",""
"51544","2019-05-07 13:06:36","1","23","<machine-learning><neural-network><deep-learning><keras><lstm>","1",""
"51545","2019-05-07 13:07:40","7","811","<machine-learning><neural-network><deep-learning><activation-function>","4","2"
"51546","2019-05-07 13:17:37","-1","168","<python><pandas><csv>","2",""
"51554","2019-05-07 13:59:10","4","932","<python><pandas><jupyter><ipython>","3","1"
"51558","2019-05-07 15:21:50","0","21","<r>","1",""
"51567","2019-05-07 19:39:10","4","612","<predictive-modeling><missing-data><data-imputation>","3",""
"51569","2019-05-07 20:01:00","0","85","<machine-learning><python><scikit-learn>","1","0"
"51575","2019-05-07 23:47:17","1","118","<neural-network><keras>","1",""
"51576","2019-05-07 23:50:35","1","88","<recommender-system>","1","2"
"51578","2019-05-07 23:53:25","0","13","<machine-learning><deep-learning><matlab><error-handling>","0",""
"51585","2019-05-08 03:32:38","0","64","<python><scikit-learn><logistic-regression>","2",""
"60030","2019-09-11 10:58:38","0","29","<python><data-cleaning>","1",""
"60033","2019-09-11 11:02:06","0","34","<python><tensorflow><convnet><object-recognition><faster-rcnn>","0",""
"60034","2019-09-11 11:09:17","0","6","<excel><code>","0",""
"60035","2019-09-11 11:27:13","1","5748","<python><keras><tensorflow><neural>","1","1"
"60037","2019-09-11 11:51:52","3","29","<deep-learning><classification><keras><convnet>","0",""
"60038","2019-09-11 11:54:08","0","13","<machine-learning><deep-learning><machine-learning-model><word-embeddings>","0",""
"60039","2019-09-11 12:16:40","0","29","<python><feature-selection><correlation>","1","1"
"60044","2019-09-11 13:08:53","0","112","<machine-learning><linear-regression>","1",""
"60047","2019-09-11 14:32:46","1","35","<python><pandas>","1",""
"60048","2019-09-11 14:44:14","0","34","<time-series><predictive-modeling>","2",""
"60051","2019-09-11 15:31:05","3","48","<education>","1",""
"60052","2019-09-11 16:13:03","1","83","<pandas><correlation><mnist>","2",""
"60054","2019-09-11 16:27:20","0","31","<python><classification><keras><data-cleaning>","0",""
"46624","2019-03-04 06:42:41","0","93","<boosting>","1",""
"46625","2019-03-04 07:21:08","1","54","<machine-learning><python><nlp><confusion-matrix>","1",""
"46626","2019-03-04 08:09:15","-1","381","<nltk>","1",""
"46627","2019-03-04 08:40:26","0","93","<classification><tensorflow><cnn>","1",""
"46630","2019-03-04 10:22:59","0","48","<machine-learning><deep-learning>","1",""
"46632","2019-03-04 11:23:54","1","276","<r><clustering><feature-selection>","1",""
"46633","2019-03-04 11:35:40","1","723","<python><keras><tensorflow><gpu><nvidia>","1",""
"46634","2019-03-04 11:46:46","1","58","<machine-learning><data-mining>","0",""
"46638","2019-03-04 12:23:29","2","60","<machine-learning><theory><vc-theory><pac-learning>","1",""
"46646","2019-03-04 15:09:30","4","507","<r><cross-validation><unbalanced-classes><overfitting>","1","1"
"46648","2019-03-04 15:34:12","2","245","<nlp><language-model><representation>","1",""
"46652","2019-03-04 17:25:25","1","40","<machine-learning><neural-network><deep-learning><regression><kernel>","1",""
"46653","2019-03-04 17:48:51","0","23","<neural-network>","1",""
"46659","2019-03-04 19:36:00","0","25","<machine-learning><classification><correlation>","2",""
"46660","2019-03-04 19:45:07","0","22","<machine-learning><dataset><data-mining><windows>","1",""
"46667","2019-03-04 22:30:23","0","133","<machine-learning><statistics><generalization>","1",""
"46672","2019-03-04 23:26:14","1","1364","<lstm>","1",""
"46673","2019-03-04 23:28:53","2","144","<machine-learning><feature-engineering><model-selection>","2",""
"46674","2019-03-04 23:32:46","3","45","<normalization>","0",""
"46679","2019-03-05 02:57:48","7","2044","<nlp><bert>","1","2"
"46681","2019-03-05 05:05:28","2","582","<neural-network><classification><multiclass-classification><loss-function><probability>","2","1"
"46683","2019-03-05 05:45:31","3","137","<neural-network><classification><multiclass-classification>","1",""
"46685","2019-03-05 06:44:17","3","3432","<python><pandas><dataframe><sql><json>","1",""
"46689","2019-03-05 08:35:57","0","20","<neural-network><feature-selection><feature-extraction><feature-engineering>","1",""
"46693","2019-03-05 09:05:59","1","905","<machine-learning><r><preprocessing><dplyr>","1",""
"46698","2019-03-05 10:21:03","3","76","<loss-function><multilabel-classification><mlp>","1","2"
"46699","2019-03-05 11:28:32","1","319","<machine-learning><probability><graphical-model>","2","1"
"46700","2019-03-05 12:12:39","1","18","<cross-validation><training>","1",""
"46704","2019-03-05 13:31:46","0","107","<nlp><lstm>","1",""
"46705","2019-03-05 13:58:54","2","1342","<machine-learning><python><feature-extraction>","1",""
"46709","2019-03-05 16:10:02","4","296","<scikit-learn><data><class-imbalance><gbm>","3","1"
"46714","2019-03-05 18:25:02","1","75","<nlp><word-embeddings>","0",""
"46719","2019-03-05 19:35:47","1","7867","<python><pandas><excel>","0",""
"46721","2019-03-05 19:55:37","1","1182","<machine-learning><regression>","1","2"
"46723","2019-03-05 20:42:17","1","44","<machine-learning><neural-style-transfer>","2",""
"46724","2019-03-05 20:59:55","2","61","<python><visualization><data>","1",""
