PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,2963,1,6/13/2012,5,7,9,23,28,38,0
649,2963,2,6/13/2012,6,7,19,27,38,40,0
649,2963,3,6/13/2012,8,14,15,35,37,40,0
649,2964,0,6/16/2012,1,8,19,26,37,44,16
649,2964,1,6/16/2012,4,16,21,22,31,37,0
649,2964,2,6/16/2012,6,11,12,31,42,44,0
649,2964,3,6/16/2012,4,14,17,22,28,32,0
649,2965,0,6/20/2012,1,6,10,26,31,38,11
649,2965,1,6/20/2012,2,3,15,17,25,42,0
649,2965,2,6/20/2012,4,18,27,28,31,33,0
649,2965,3,6/20/2012,8,13,17,32,44,48,0
649,2966,0,6/23/2012,12,19,28,34,36,41,1
649,2966,1,6/23/2012,2,3,4,13,42,48,0
649,2966,2,6/23/2012,12,21,24,34,42,47,0
649,2966,3,6/23/2012,28,38,39,43,45,48,0
649,2967,0,6/27/2012,4,10,19,24,32,35,1
649,2967,1,6/27/2012,13,16,17,27,42,45,0
649,2967,2,6/27/2012,9,12,24,28,35,43,0
649,2967,3,6/27/2012,27,29,31,35,36,37,0
649,2968,0,6/30/2012,12,22,31,32,35,47,4
649,2968,1,6/30/2012,17,24,32,39,44,48,0
649,2968,2,6/30/2012,6,12,14,42,46,47,0
649,2968,3,6/30/2012,8,32,33,36,40,47,0
649,2969,0,7/4/2012,15,20,22,25,27,41,28
649,2970,0,7/7/2012,3,20,27,29,38,44,45
649,2971,0,7/11/2012,5,8,14,18,43,49,37
649,2972,0,7/14/2012,13,17,22,29,36,45,47
649,2973,0,7/18/2012,1,11,12,17,32,40,14
649,2974,0,7/21/2012,11,21,35,37,46,47,32
649,2975,0,7/25/2012,1,20,27,36,40,42,14
649,2976,0,7/28/2012,6,10,22,30,35,49,17
649,2977,0,8/1/2012,1,14,17,29,36,37,13
649,2978,0,8/4/2012,3,8,23,25,29,47,32
649,2979,0,8/8/2012,6,8,18,20,40,42,36
649,2980,0,8/11/2012,17,20,22,35,38,48,36
649,2981,0,8/15/2012,1,6,12,19,24,31,5
649,2982,0,8/18/2012,7,14,15,23,35,37,36
649,2983,0,8/22/2012,9,13,19,32,41,49,17
649,2984,0,8/25/2012,4,12,17,18,34,44,21
649,2985,0,8/29/2012,3,5,8,14,24,34,38
649,2986,0,9/1/2012,2,5,20,30,39,45,25
649,2986,1,9/1/2012,3,5,20,30,34,47,0
649,2987,0,9/5/2012,15,21,23,26,28,48,6
649,2987,1,9/5/2012,6,7,31,38,44,48,0
649,2988,0,9/8/2012,1,4,6,24,26,29,12
649,2988,1,9/8/2012,5,10,29,33,36,46,0
649,2989,0,9/12/2012,3,29,33,36,39,45,37
649,2989,1,9/12/2012,8,11,21,23,42,44,0
649,2990,0,9/15/2012,9,10,12,19,24,31,17
649,2990,1,9/15/2012,6,18,26,29,45,49,0
649,2991,0,9/19/2012,7,9,18,22,28,38,26
649,2991,1,9/19/2012,4,24,28,36,37,45,0
649,2992,0,9/22/2012,4,19,22,24,32,33,21
649,2992,1,9/22/2012,6,11,13,25,31,47,0
649,2993,0,9/26/2012,2,5,9,13,22,38,37
649,2993,1,9/26/2012,2,9,10,13,21,29,0
649,2994,0,9/29/2012,2,7,18,20,41,48,29
649,2994,1,9/29/2012,3,26,31,33,45,48,0
649,2995,0,10/3/2012,5,15,20,25,28,33,39
649,2996,0,10/6/2012,20,24,27,40,44,45,35
649,2997,0,10/10/2012,8,22,37,40,41,44,4
649,2998,0,10/13/2012,6,14,26,27,34,46,37
649,2999,0,10/17/2012,4,20,22,23,42,44,41
649,3000,0,10/20/2012,13,14,21,24,32,35,18
649,3001,0,10/24/2012,9,10,11,24,34,42,5
649,3002,0,10/27/2012,11,15,16,17,31,40,6
649,3003,0,10/31/2012,4,8,17,23,34,47,30
649,3004,0,11/3/2012,9,22,34,35,46,47,26
649,3005,0,11/7/2012,20,36,42,43,45,48,5
649,3006,0,11/10/2012,6,22,23,41,44,49,48
649,3007,0,11/14/2012,15,20,29,36,38,42,27
649,3008,0,11/17/2012,3,4,20,31,41,48,15
649,3009,0,11/21/2012,10,16,21,31,33,36,27
649,3010,0,11/24/2012,6,32,35,36,40,45,48
649,3011,0,11/28/2012,3,6,13,29,36,38,33
649,3012,0,12/1/2012,7,22,28,32,34,38,20
649,3013,0,12/5/2012,4,26,34,38,41,46,44
649,3014,0,12/8/2012,2,12,22,42,43,46,5
649,3015,0,12/12/2012,6,7,24,27,28,46,44
649,3016,0,12/15/2012,11,22,36,37,43,48,7
649,3017,0,12/19/2012,1,13,16,30,33,48,49
649,3018,0,12/22/2012,8,10,14,16,18,35,43
649,3019,0,12/26/2012,3,5,26,27,37,39,21
649,3020,0,12/29/2012,1,26,33,36,45,48,22
649,3021,0,1/2/2013,10,14,15,39,43,49,9
649,3022,0,1/5/2013,24,29,34,36,41,42,45
649,3023,0,1/9/2013,14,17,33,34,43,44,5
649,3024,0,1/12/2013,6,16,29,30,33,36,15
649,3025,0,1/16/2013,14,21,27,34,37,38,10
649,3026,0,1/19/2013,1,4,6,13,20,44,28
649,3027,0,1/23/2013,2,5,16,25,30,40,19
649,3028,0,1/26/2013,23,27,35,40,43,44,13
649,3029,0,1/30/2013,1,14,21,23,29,46,26
649,3030,0,2/2/2013,4,15,22,27,29,31,47
649,3030,1,2/2/2013,1,8,13,32,38,43,0
649,3031,0,2/6/2013,4,18,23,25,39,43,7
649,3031,1,2/6/2013,6,7,9,15,17,48,0
649,3032,0,2/9/2013,7,17,30,33,42,49,40
649,3032,1,2/9/2013,9,25,36,41,44,45,0
649,3033,0,2/13/2013,17,18,21,25,35,47,16
649,3033,1,2/13/2013,2,24,28,30,32,40,0
649,3034,0,2/16/2013,3,5,13,33,34,44,8
649,3034,1,2/16/2013,10,15,16,38,44,48,0
649,3035,0,2/20/2013,23,31,41,45,46,49,3
649,3035,1,2/20/2013,5,14,20,28,33,46,0
649,3036,0,2/23/2013,4,12,19,21,26,41,40
649,3036,1,2/23/2013,2,15,22,24,39,46,0
649,3037,0,2/27/2013,11,15,19,25,34,39,22
649,3037,1,2/27/2013,1,2,16,21,47,49,0
649,3038,0,3/2/2013,6,29,31,33,40,43,48
649,3039,0,3/6/2013,1,5,14,27,30,41,3
649,3040,0,3/9/2013,15,18,24,28,29,49,2
649,3041,0,3/13/2013,1,4,11,16,26,46,31
649,3042,0,3/16/2013,4,14,16,25,45,47,27
649,3043,0,3/20/2013,9,14,24,43,45,46,22
649,3044,0,3/23/2013,1,2,7,10,33,38,13
649,3045,0,3/27/2013,2,8,11,26,27,33,17
649,3046,0,3/30/2013,26,30,34,35,38,41,48
649,3047,0,4/3/2013,20,26,27,32,36,46,49
649,3048,0,4/6/2013,11,19,27,28,30,39,21
649,3049,0,4/10/2013,1,9,12,29,30,42,22
649,3050,0,4/13/2013,2,10,17,19,44,47,40
649,3051,0,4/17/2013,18,25,26,41,45,49,23
649,3052,0,4/20/2013,1,10,11,19,21,41,27
649,3053,0,4/24/2013,10,20,30,38,41,44,15
649,3054,0,4/27/2013,9,28,35,36,48,49,6
649,3055,0,5/1/2013,1,2,32,33,38,49,42
649,3056,0,5/4/2013,8,9,13,22,35,36,6
649,3057,0,5/8/2013,12,21,23,24,38,46,36
649,3058,0,5/11/2013,2,10,16,21,24,49,30
649,3059,0,5/15/2013,11,14,21,24,25,43,12
649,3060,0,5/18/2013,5,24,26,28,33,45,31
649,3061,0,5/22/2013,1,20,24,33,37,43,42
649,3062,0,5/25/2013,9,17,32,41,42,44,3
649,3063,0,5/29/2013,21,28,34,35,48,49,18
649,3064,0,6/1/2013,2,7,24,37,38,40,9
649,3065,0,6/5/2013,5,15,19,31,42,47,20
649,3066,0,6/8/2013,8,11,19,42,46,47,27
649,3067,0,6/12/2013,4,8,16,25,33,36,21
649,3068,0,6/15/2013,5,8,13,14,17,30,1
649,3069,0,6/19/2013,8,23,25,28,34,39,47
649,3070,0,6/22/2013,3,4,5,12,23,33,27
649,3071,0,6/26/2013,1,3,23,33,40,48,42
649,3072,0,6/29/2013,4,11,12,14,25,37,36
649,3073,0,7/3/2013,16,17,19,22,40,43,10
649,3074,0,7/6/2013,21,23,24,33,38,44,45
649,3075,0,7/10/2013,7,8,11,19,25,46,17
649,3076,0,7/13/2013,2,11,14,22,41,42,13
649,3077,0,7/17/2013,11,12,16,29,38,43,25
649,3078,0,7/20/2013,3,20,24,26,37,47,35
649,3079,0,7/24/2013,2,5,12,22,44,48,10
649,3080,0,7/27/2013,3,15,17,20,27,43,30
649,3081,0,7/31/2013,5,15,30,42,46,49,35
649,3082,0,8/3/2013,2,3,9,17,29,40,41
649,3083,0,8/7/2013,19,21,29,32,34,47,8
649,3084,0,8/10/2013,8,23,25,32,33,48,28
649,3085,0,8/14/2013,14,20,28,31,44,49,34
649,3086,0,8/17/2013,1,6,13,29,37,39,17
649,3087,0,8/21/2013,4,12,28,31,39,46,42
649,3088,0,8/24/2013,2,8,32,36,47,49,33
649,3089,0,8/28/2013,13,17,19,22,28,46,38
649,3090,0,8/31/2013,5,6,24,29,35,39,44
649,3091,0,9/4/2013,2,7,12,21,25,47,6
649,3092,0,9/7/2013,2,4,15,29,32,40,26
649,3093,0,9/11/2013,13,21,22,26,35,40,15
649,3094,0,9/14/2013,6,26,41,42,47,48,31
649,3095,0,9/18/2013,13,22,23,31,35,45,33
649,3096,0,9/21/2013,7,19,21,29,31,36,42
649,3097,0,9/25/2013,5,19,22,29,31,32,7
649,3098,0,9/28/2013,8,16,18,26,28,37,5
649,3099,0,10/2/2013,2,10,16,36,40,45,11
649,3100,0,10/5/2013,2,12,18,26,35,36,7
649,3101,0,10/9/2013,18,22,24,30,43,48,42
649,3102,0,10/12/2013,7,12,20,22,26,35,13
649,3103,0,10/16/2013,3,10,17,18,19,23,38
649,3104,0,10/19/2013,3,4,6,23,33,44,31
649,3105,0,10/23/2013,6,12,14,20,21,26,33
649,3106,0,10/26/2013,3,5,16,20,27,45,7
649,3107,0,10/30/2013,4,9,24,41,47,48,46
649,3108,0,11/2/2013,9,12,13,26,35,43,2
649,3109,0,11/6/2013,21,26,32,34,36,39,28
649,3110,0,11/9/2013,4,8,30,43,46,48,44
649,3111,0,11/13/2013,3,8,15,17,29,33,10
649,3112,0,11/16/2013,9,12,17,20,21,37,31
649,3113,0,11/20/2013,20,26,35,37,46,48,9
649,3114,0,11/23/2013,3,5,13,16,44,48,2
649,3115,0,11/27/2013,8,9,15,23,40,48,19
649,3116,0,11/30/2013,2,18,22,25,37,39,1
649,3117,0,12/4/2013,10,12,16,23,41,42,19
649,3118,0,12/7/2013,2,8,11,15,24,27,44
649,3119,0,12/11/2013,4,15,28,31,37,44,35
649,3120,0,12/14/2013,13,18,19,20,35,40,14
649,3121,0,12/18/2013,2,4,16,20,25,46,23
649,3122,0,12/21/2013,1,2,10,19,22,44,41
649,3123,0,12/25/2013,4,18,23,32,34,47,44
649,3124,0,12/28/2013,13,20,23,34,38,46,18
649,3125,0,1/1/2014,4,6,7,11,12,40,15
649,3126,0,1/4/2014,1,15,21,22,38,39,19
649,3127,0,1/8/2014,1,12,17,22,29,44,35
649,3128,0,1/11/2014,3,11,15,21,23,33,32
649,3129,0,1/15/2014,2,15,25,27,38,46,33
649,3130,0,1/18/2014,2,15,33,36,42,49,13
649,3131,0,1/22/2014,4,16,18,25,36,40,11
649,3132,0,1/25/2014,6,15,22,23,41,43,37
649,3133,0,1/29/2014,17,29,36,39,46,49,30
649,3134,0,2/1/2014,10,14,18,27,31,48,1
649,3135,0,2/5/2014,3,16,18,21,28,47,5
649,3136,0,2/8/2014,2,5,16,36,41,43,25
649,3137,0,2/12/2014,3,12,16,20,28,31,37
649,3138,0,2/15/2014,1,8,37,39,44,45,21
649,3139,0,2/19/2014,2,7,15,24,37,45,13
649,3140,0,2/22/2014,9,13,19,22,33,34,20
649,3141,0,2/26/2014,24,25,26,30,34,39,3
649,3142,0,3/1/2014,3,8,16,23,34,44,41
649,3143,0,3/5/2014,7,26,31,38,46,47,12
649,3144,0,3/8/2014,11,16,18,33,34,35,28
649,3145,0,3/12/2014,6,12,14,17,30,49,16
649,3146,0,3/15/2014,2,7,11,16,47,48,20
649,3147,0,3/19/2014,13,24,28,34,45,49,21
649,3148,0,3/22/2014,3,6,12,14,25,28,36
649,3149,0,3/26/2014,2,18,35,42,45,47,43
649,3150,0,3/29/2014,15,22,25,26,42,43,9
649,3151,0,4/2/2014,9,11,32,36,38,40,26
649,3152,0,4/5/2014,13,16,17,23,27,37,3
649,3153,0,4/9/2014,8,12,20,27,32,43,17
649,3154,0,4/12/2014,2,7,35,36,42,45,30
649,3155,0,4/16/2014,3,16,26,40,41,49,14
649,3156,0,4/19/2014,6,15,40,41,42,44,4
649,3157,0,4/23/2014,22,25,35,40,45,46,38
649,3158,0,4/26/2014,3,11,12,19,21,29,9
649,3159,0,4/30/2014,3,9,25,32,35,45,23
649,3160,0,5/3/2014,1,7,11,17,27,47,34
649,3161,0,5/7/2014,4,7,12,20,40,49,14
649,3162,0,5/10/2014,16,23,33,36,48,49,37
649,3163,0,5/14/2014,2,25,27,28,31,47,20
649,3164,0,5/17/2014,24,33,35,40,43,49,16
649,3165,0,5/21/2014,23,34,43,44,47,49,45
649,3166,0,5/24/2014,5,9,37,43,46,48,14
649,3167,0,5/28/2014,13,23,28,31,34,38,8
649,3168,0,5/31/2014,19,28,30,32,37,45,44
649,3169,0,6/4/2014,7,11,12,13,35,41,18
649,3170,0,6/7/2014,3,24,28,40,43,48,15
649,3171,0,6/11/2014,4,27,33,38,41,46,14
649,3172,0,6/14/2014,7,15,25,38,44,47,10
649,3173,0,6/18/2014,15,21,22,28,38,45,43
649,3174,0,6/21/2014,13,20,26,27,31,39,12
649,3175,0,6/25/2014,1,10,24,28,39,45,43
649,3176,0,6/28/2014,10,28,32,37,43,46,45
649,3177,0,7/2/2014,13,20,27,28,47,49,15
649,3178,0,7/5/2014,11,19,30,33,38,41,24
649,3179,0,7/9/2014,20,25,28,31,37,41,16
649,3180,0,7/12/2014,2,3,7,14,41,42,40
649,3181,0,7/16/2014,1,20,25,27,37,46,7
649,3182,0,7/19/2014,18,30,38,43,46,47,36
649,3183,0,7/23/2014,20,29,33,35,38,43,1
649,3184,0,7/26/2014,6,16,18,30,37,39,7
649,3185,0,7/30/2014,13,24,25,29,43,45,42
649,3186,0,8/2/2014,4,10,14,19,36,41,48
649,3187,0,8/6/2014,8,10,11,21,24,44,12
649,3188,0,8/9/2014,2,12,30,32,37,40,39
649,3189,0,8/13/2014,8,16,21,39,44,45,11
649,3190,0,8/16/2014,9,18,41,42,48,49,10
649,3191,0,8/20/2014,7,8,10,20,30,31,3
649,3192,0,8/23/2014,10,17,24,28,31,46,15
649,3193,0,8/27/2014,20,21,34,42,44,45,35
649,3194,0,8/30/2014,3,24,25,33,40,48,2
649,3195,0,9/3/2014,5,13,15,22,45,47,27
649,3196,0,9/6/2014,4,6,17,28,35,46,18
649,3197,0,9/10/2014,7,11,13,15,20,44,9
649,3198,0,9/13/2014,2,7,17,31,39,43,40
649,3199,0,9/17/2014,3,8,10,19,31,33,40
649,3200,0,9/20/2014,4,10,20,23,27,45,48
649,3201,0,9/24/2014,15,28,34,40,41,43,5
649,3202,0,9/27/2014,2,18,22,27,44,45,49
649,3203,0,10/1/2014,17,21,27,37,48,49,11
649,3204,0,10/4/2014,8,13,27,35,45,49,9
649,3205,0,10/8/2014,9,12,15,17,42,49,34
649,3206,0,10/11/2014,3,4,6,17,30,34,36
649,3207,0,10/15/2014,4,11,14,25,30,36,32
649,3208,0,10/18/2014,6,30,35,37,41,43,22
649,3209,0,10/22/2014,10,13,24,29,31,32,7
649,3210,0,10/25/2014,10,20,23,31,33,45,38
649,3211,0,10/29/2014,6,25,29,34,39,44,22
649,3212,0,11/1/2014,3,5,26,37,39,45,7
649,3213,0,11/5/2014,23,29,31,38,40,42,44
649,3214,0,11/8/2014,3,9,10,28,34,40,46
649,3215,0,11/12/2014,2,17,20,41,42,44,4
649,3216,0,11/15/2014,1,3,23,35,41,46,18
649,3217,0,11/19/2014,5,7,20,25,36,46,24
649,3218,0,11/22/2014,5,7,20,24,37,49,32
649,3219,0,11/26/2014,5,10,11,12,32,33,39
649,3220,0,11/29/2014,9,20,24,26,43,47,45
649,3221,0,12/3/2014,1,3,4,24,28,36,6
649,3222,0,12/6/2014,15,17,18,19,34,44,10
649,3223,0,12/10/2014,1,2,7,16,27,30,18
649,3224,0,12/13/2014,14,23,25,31,33,38,5
649,3225,0,12/17/2014,2,5,15,20,38,39,35
649,3226,0,12/20/2014,9,17,22,35,38,43,15
649,3227,0,12/24/2014,1,3,21,24,31,46,30
649,3228,0,12/27/2014,7,22,26,27,42,47,28
649,3229,0,12/31/2014,6,7,8,29,35,45,12
649,3230,0,1/3/2015,12,21,28,37,40,43,38
649,3231,0,1/7/2015,10,16,31,36,38,47,22
649,3232,0,1/10/2015,1,11,23,25,27,30,43
649,3233,0,1/14/2015,15,16,17,28,33,44,36
649,3234,0,1/17/2015,9,15,21,27,35,40,5
649,3235,0,1/21/2015,3,15,17,35,44,46,23
649,3236,0,1/24/2015,2,8,9,11,21,39,37
649,3237,0,1/28/2015,3,4,5,8,33,38,14
649,3238,0,1/31/2015,9,13,18,20,24,36,5
649,3239,0,2/4/2015,6,8,10,22,30,43,23
649,3240,0,2/7/2015,14,16,24,41,42,48,34
649,3241,0,2/11/2015,1,13,24,29,43,49,8
649,3242,0,2/14/2015,9,10,15,18,21,37,20
649,3243,0,2/18/2015,3,6,11,15,20,37,31
649,3244,0,2/21/2015,3,4,9,14,23,48,26
649,3245,0,2/25/2015,15,17,25,29,30,35,14
649,3246,0,2/28/2015,5,14,39,42,46,49,17
649,3247,0,3/4/2015,2,10,14,19,28,33,48
649,3248,0,3/7/2015,4,10,15,18,26,41,16
649,3249,0,3/11/2015,7,9,21,40,44,45,42
649,3250,0,3/14/2015,9,19,38,40,45,47,13
649,3251,0,3/18/2015,16,17,37,39,41,45,14
649,3252,0,3/21/2015,8,22,29,32,33,35,2
649,3253,0,3/25/2015,6,14,16,29,38,46,5
649,3254,0,3/28/2015,12,15,21,23,40,48,8
649,3255,0,4/1/2015,4,7,12,16,22,24,41
649,3256,0,4/4/2015,2,9,32,33,35,49,4
649,3257,0,4/8/2015,2,4,14,16,18,19,25
649,3258,0,4/11/2015,5,8,22,23,27,37,11
649,3259,0,4/15/2015,11,13,25,34,41,45,4
649,3260,0,4/18/2015,11,25,33,35,44,49,43
649,3261,0,4/22/2015,4,24,27,35,38,48,44
649,3262,0,4/25/2015,7,13,23,25,40,41,48
649,3263,0,4/29/2015,10,21,34,37,45,49,43
649,3264,0,5/2/2015,2,8,17,23,40,42,25
649,3265,0,5/6/2015,13,16,19,24,27,30,48
649,3266,0,5/9/2015,1,16,21,22,33,43,7
649,3267,0,5/13/2015,3,16,24,40,41,48,20
649,3268,0,5/16/2015,1,12,22,25,35,45,9
649,3269,0,5/20/2015,2,4,12,17,18,47,14
649,3270,0,5/23/2015,8,23,24,31,35,44,49
649,3271,0,5/27/2015,23,27,36,41,43,47,35
649,3272,0,5/30/2015,4,9,17,27,36,49,21
649,3273,0,6/3/2015,26,28,33,35,37,46,47
649,3274,0,6/6/2015,8,12,22,35,38,44,27
649,3275,0,6/10/2015,26,37,40,43,44,45,3
649,3276,0,6/13/2015,5,8,21,31,40,45,19
649,3277,0,6/17/2015,6,7,17,18,20,32,4
649,3278,0,6/20/2015,10,11,30,33,41,44,20
649,3279,0,6/24/2015,9,13,15,18,21,46,25
649,3280,0,6/27/2015,7,15,27,31,35,44,2
649,3281,0,7/1/2015,21,29,32,40,43,44,19
649,3282,0,7/4/2015,20,22,23,24,39,41,26
649,3283,0,7/8/2015,3,8,41,43,46,47,49
649,3284,0,7/11/2015,9,20,25,27,31,32,3
649,3285,0,7/15/2015,11,18,38,40,43,46,26
649,3286,0,7/18/2015,2,12,22,28,41,48,5
649,3287,0,7/22/2015,6,9,13,26,27,46,15
649,3288,0,7/25/2015,16,28,41,43,47,49,21
649,3289,0,7/29/2015,1,8,29,31,35,39,23
649,3290,0,8/1/2015,1,4,7,9,12,37,27
649,3291,0,8/5/2015,8,23,29,34,35,48,36
649,3292,0,8/8/2015,21,26,30,31,32,48,18
649,3293,0,8/12/2015,20,24,27,28,38,48,2
649,3294,0,8/15/2015,5,11,20,26,29,36,49
649,3295,0,8/19/2015,8,12,25,38,45,48,39
649,3296,0,8/22/2015,14,22,31,37,43,49,15
649,3297,0,8/26/2015,5,7,24,45,46,49,44
649,3298,0,8/29/2015,13,30,36,40,42,46,22
649,3299,0,9/2/2015,14,16,23,28,46,48,10
649,3300,0,9/5/2015,10,21,36,37,42,48,43
649,3301,0,9/9/2015,15,16,29,30,42,44,37
649,3302,0,9/12/2015,9,10,26,29,38,42,33
649,3303,0,9/16/2015,1,2,9,12,21,39,44
649,3304,0,9/19/2015,12,15,17,21,25,32,14
649,3305,0,9/23/2015,7,13,19,35,42,44,46
649,3306,0,9/26/2015,6,13,14,24,32,34,12
649,3307,0,9/30/2015,1,6,8,13,21,26,3
649,3308,0,10/3/2015,1,3,15,27,31,36,33
649,3309,0,10/7/2015,4,10,19,31,38,43,5
649,3310,0,10/10/2015,8,12,22,27,35,41,16
649,3311,0,10/14/2015,23,31,32,34,35,44,10
649,3312,0,10/17/2015,4,5,6,22,29,30,20
649,3313,0,10/21/2015,8,17,22,33,40,49,27
649,3314,0,10/24/2015,1,13,28,34,37,45,32
649,3315,0,10/28/2015,8,9,15,26,37,48,12
649,3316,0,10/31/2015,3,14,20,28,40,44,48
649,3317,0,11/4/2015,2,4,20,35,39,42,28
649,3318,0,11/7/2015,2,3,9,17,20,21,11
649,3319,0,11/11/2015,8,13,20,24,37,42,22
649,3320,0,11/14/2015,5,8,23,39,41,48,26
649,3321,0,11/18/2015,3,8,25,27,36,38,32
649,3322,0,11/21/2015,7,16,28,29,48,49,9
649,3323,0,11/25/2015,1,2,3,4,29,48,21
649,3324,0,11/28/2015,4,7,13,15,27,28,30
649,3325,0,12/2/2015,5,20,33,34,38,48,21
649,3326,0,12/5/2015,10,11,17,24,26,29,12
649,3327,0,12/9/2015,4,20,26,37,45,46,6
649,3328,0,12/12/2015,2,10,18,20,30,41,38
649,3329,0,12/16/2015,7,20,33,36,39,48,21
649,3330,0,12/19/2015,4,15,20,23,27,49,25
649,3331,0,12/23/2015,5,9,17,31,38,46,10
649,3332,0,12/26/2015,12,16,22,29,35,40,8
649,3333,0,12/30/2015,17,19,21,30,39,44,16
649,3334,0,1/2/2016,10,12,16,20,27,36,25
649,3335,0,1/6/2016,2,35,37,39,43,44,20
649,3336,0,1/9/2016,5,22,30,33,45,48,29
649,3337,0,1/13/2016,6,8,25,39,46,47,28
649,3338,0,1/16/2016,9,21,29,34,38,42,13
649,3339,0,1/20/2016,7,19,32,39,40,48,45
649,3340,0,1/23/2016,21,31,34,37,38,44,9
649,3341,0,1/27/2016,4,13,24,36,39,41,47
649,3342,0,1/30/2016,4,5,32,37,38,44,34
649,3343,0,2/3/2016,20,23,34,38,43,47,15
649,3344,0,2/6/2016,7,19,25,26,31,44,35
649,3345,0,2/10/2016,8,13,33,34,38,43,12
649,3346,0,2/13/2016,2,9,25,27,31,42,18
649,3347,0,2/17/2016,7,21,28,32,38,42,5
649,3348,0,2/20/2016,4,8,10,30,33,39,25
649,3349,0,2/24/2016,14,18,35,38,41,43,15
649,3350,0,2/27/2016,4,11,20,23,41,45,22
649,3351,0,3/2/2016,20,27,30,32,34,40,9
649,3352,0,3/5/2016,7,13,27,33,35,36,5
649,3353,0,3/9/2016,3,5,11,16,21,45,29
649,3354,0,3/12/2016,6,27,30,34,35,42,16
649,3355,0,3/16/2016,1,3,7,16,17,37,35
649,3356,0,3/19/2016,1,10,11,12,19,27,29
649,3357,0,3/23/2016,4,6,13,28,29,36,9
649,3358,0,3/26/2016,9,11,20,22,37,46,47
649,3359,0,3/30/2016,14,27,28,30,45,46,44
649,3360,0,4/2/2016,2,15,21,40,41,44,23
649,3361,0,4/6/2016,1,3,5,8,13,31,21
649,3362,0,4/9/2016,12,29,34,44,47,49,37
649,3363,0,4/13/2016,10,14,23,41,42,47,19
649,3364,0,4/16/2016,9,12,21,37,38,43,31
649,3365,0,4/20/2016,1,2,7,9,18,27,5
649,3366,0,4/23/2016,14,29,37,41,48,49,31
649,3367,0,4/27/2016,3,18,28,29,37,43,47
649,3368,0,4/30/2016,1,7,18,28,30,34,48
649,3369,0,5/4/2016,4,16,19,22,36,40,21
649,3370,0,5/7/2016,6,8,25,31,32,33,1
649,3371,0,5/11/2016,4,23,25,36,47,48,3
649,3372,0,5/14/2016,8,21,24,33,41,46,29
649,3373,0,5/18/2016,4,11,21,25,44,47,3
649,3374,0,5/21/2016,6,10,37,39,42,48,28
649,3375,0,5/25/2016,4,17,18,24,29,39,21
649,3376,0,5/28/2016,18,29,31,36,43,47,23
649,3377,0,6/1/2016,2,10,14,23,26,31,12
649,3378,0,6/4/2016,3,4,6,10,18,26,14
649,3379,0,6/8/2016,6,23,34,35,38,44,21
649,3380,0,6/11/2016,9,28,36,37,40,46,47
649,3381,0,6/15/2016,7,16,22,27,35,49,11
649,3382,0,6/18/2016,7,8,22,32,40,45,25
649,3383,0,6/22/2016,5,15,17,18,37,42,44
649,3384,0,6/25/2016,4,5,6,8,39,42,30
649,3385,0,6/29/2016,8,11,20,24,41,42,47
649,3386,0,7/2/2016,1,16,28,33,39,45,13
649,3387,0,7/6/2016,7,12,22,35,39,43,13
649,3388,0,7/9/2016,23,28,30,32,42,44,24
649,3389,0,7/13/2016,2,7,25,30,34,36,6
649,3390,0,7/16/2016,15,25,26,33,38,47,27
649,3391,0,7/20/2016,14,15,16,43,44,46,38
649,3392,0,7/23/2016,7,18,34,41,48,49,29
649,3393,0,7/27/2016,6,7,9,39,47,49,15
649,3394,0,7/30/2016,4,5,9,19,22,23,16
649,3395,0,8/3/2016,23,30,38,40,43,45,10
649,3396,0,8/6/2016,2,7,22,26,32,38,20
649,3397,0,8/10/2016,6,25,26,29,37,43,41
649,3398,0,8/13/2016,3,4,15,17,38,47,36
649,3399,0,8/17/2016,2,12,19,38,41,47,46
649,3400,0,8/20/2016,11,20,26,32,39,43,49
649,3401,0,8/24/2016,4,17,22,30,36,38,3
649,3402,0,8/27/2016,3,14,16,33,47,48,29
649,3403,0,8/31/2016,8,10,17,36,39,44,40
649,3404,0,9/3/2016,1,15,17,20,23,43,44
649,3405,0,9/7/2016,4,8,30,31,35,43,42
649,3406,0,9/10/2016,6,13,22,39,40,41,27
649,3407,0,9/14/2016,3,5,17,18,35,46,10
649,3408,0,9/17/2016,14,16,25,39,45,47,26
649,3409,0,9/21/2016,6,21,33,36,39,46,24
649,3410,0,9/24/2016,2,5,17,23,33,47,9
649,3411,0,9/28/2016,8,11,14,19,42,49,24
649,3412,0,10/1/2016,7,18,22,31,38,39,2
649,3413,0,10/5/2016,1,3,31,32,39,49,48
649,3414,0,10/8/2016,3,27,33,38,42,48,32
649,3415,0,10/12/2016,8,28,31,40,42,47,37
649,3416,0,10/15/2016,8,29,30,37,41,44,6
649,3417,0,10/19/2016,4,21,28,33,38,41,23
649,3418,0,10/22/2016,13,24,29,31,33,47,43
649,3419,0,10/26/2016,15,17,24,27,42,47,39
649,3420,0,10/29/2016,21,25,26,29,36,45,38
649,3421,0,11/2/2016,4,7,9,21,25,42,49
649,3422,0,11/5/2016,11,17,26,27,37,48,31
649,3423,0,11/9/2016,6,9,30,37,43,49,18
